,Close,cash_return,source_date,monthly_return,ma_10m,trend_above_sma,always_timing_invested,buy_hold_invested,trip_count,signal_score,timing_on,combined_invested,combined_return,always_timing_return,buy_hold_return,combined_equity,always_timing_equity,buy_hold_equity,combined_growth_10k,always_timing_growth_10k,buy_hold_growth_10k,trend_level
1974-07-31,2.040746302090173,0.00664705010592237,1974-07-31,-0.0743098397989197,2.3573811733360683,False,False,True,5,6.0,True,False,0.00664705010592237,0.00664705010592237,-0.0743098397989197,2.3943440481052582,2.304132505325242,1.7764351618423784,23943.44048105258,23041.32505325242,17764.351618423785,2.3573811733360683
1974-08-31,1.863517984411632,0.006374535922200497,1974-08-30,-0.08684485548106591,2.2733551799484526,False,False,True,4,5.0,True,False,0.006374535922200497,0.006374535922200497,-0.08684485548106591,2.409606880250012,2.318820280749948,1.622160906940693,24096.068802500122,23188.202807499478,16221.60906940693,2.2733551799484526
1974-09-30,1.646765957716983,0.006800474937889156,1974-09-30,-0.11631335383279595,2.1978323270025992,False,False,True,5,6.0,True,False,0.006800474937889156,0.006800474937889156,-0.11631335383279595,2.4259933514493177,2.334589359954657,1.433481931397971,24259.933514493176,23345.89359954657,14334.81931397971,2.1978323270025992
1974-10-31,1.9228244873983649,0.007077748081151025,1974-10-31,0.1676367721762353,2.145346103767249,False,False,True,5,6.0,True,False,0.007077748081151025,0.007077748081151025,0.1676367721762353,2.4431639212374234,2.3511129953173517,1.6737862153504823,24431.639212374233,23511.129953173517,16737.862153504822,2.145346103767249
1974-11-30,1.8268147035759168,0.0057265326166067165,1974-11-29,-0.04993164194218891,2.0848032885985157,False,False,True,5,6.0,True,False,0.0057265326166067165,0.0057265326166067165,-0.04993164194218891,2.4571547791201063,2.3645767205703643,1.5902113213578306,24571.54779120106,23645.767205703643,15902.113213578306,2.0848032885985157
1974-12-31,1.796450278691574,0.006009615052585016,1974-12-31,-0.016621513295741353,2.0213157617681867,False,False,True,5,6.0,True,False,0.006009615052585016,0.006009615052585016,-0.016621513295741353,2.471921333467238,2.378786916423296,1.563779602736843,24719.21333467238,23787.86916423296,15637.79602736843,2.0213157617681867
1975-01-31,2.024140751729126,0.0060139201297004785,1975-01-31,0.1267446562469785,1.985401873089933,True,True,True,5,6.0,True,True,0.0060139201297004785,0.0060139201297004785,0.1267446562469785,2.4867872709336125,2.3930927509442426,1.7619803109317607,24867.872709336127,23930.927509442427,17619.803109317607,1.985401873089933
1975-02-28,2.151845172487359,0.0045598806228503985,1975-02-28,0.06309068213222879,1.970740275024904,True,True,True,5,6.0,True,True,0.06309068213222879,0.06309068213222879,0.06309068213222879,2.643680376174558,2.544074605007007,1.873144850652002,26436.80376174558,25440.74605007007,18731.44850652002,1.970740275024904
1975-03-31,2.2055258707109364,0.004257930396338816,1975-03-31,0.024946357158924792,1.9683198857401876,True,True,True,5,6.0,True,True,0.024946357158924792,0.024946357158924792,0.024946357158924792,2.709630571052649,2.607539998742462,1.9198729911067678,27096.30571052649,26075.399987424622,19198.72991106768,1.9683198857401876
1975-04-30,2.317859360334062,0.004681353487574924,1975-04-30,0.050932746296426634,1.9796490869146126,True,True,True,5,6.0,True,True,0.050932746296426634,0.050932746296426634,0.050932746296426634,2.847639497485115,2.7403491719561965,2.0176573950841705,28476.394974851148,27403.491719561964,20176.573950841706,1.9796490869146126
1975-05-31,2.428168719476911,0.0045589336088438515,1975-05-30,0.0475910493236098,2.018391328653286,True,True,True,5,6.0,True,True,0.0475910493236098,0.0475910493236098,0.0475910493236098,2.9831616492657886,2.870765264562677,2.1136798276917674,29831.616492657886,28707.65264562677,21136.798276917674,2.018391328653286
1975-06-30,2.5442681161041043,0.0042613870262897535,1975-06-30,0.047813562416784805,2.0864663418225335,True,True,True,5,6.0,True,True,0.047813562416784805,0.047813562416784805,0.047813562416784805,3.125797234982317,3.0080267787237824,2.2147423900622067,31257.972349823172,30080.267787237823,22147.423900622067,2.0864663418225335
1975-07-31,2.3804456715051097,0.00458180643249384,1975-07-31,-0.06438882897681664,2.1598343132013467,True,True,True,5,6.0,True,True,-0.06438882897681664,-0.06438882897681664,-0.06438882897681664,2.9245308114028346,2.8143434569108523,2.072137721080785,29245.308114028347,28143.434569108522,20721.37721080785,2.1598343132013467
1975-08-31,2.3380783940438135,0.004970191610520258,1975-08-29,-0.017798044277359315,2.201359703865891,True,True,True,4,5.0,True,True,-0.017798044277359315,-0.017798044277359315,-0.017798044277359315,2.8724798825309854,2.7642536474530566,2.0352577221722026,28724.798825309856,27642.536474530567,20352.577221722026,2.201359703865891
1975-09-30,2.2646197218501034,0.005213737110825845,1975-09-30,-0.031418395713695424,2.2451402056933096,True,True,True,3,4.0,True,True,-0.031418395713695424,-0.031418395713695424,-0.031418395713695424,2.7822311729019975,2.6774052325043507,1.971313189677642,27822.311729019973,26774.052325043507,19713.13189677642,2.2451402056933096
1975-10-31,2.4130214112365818,0.005677983705487,1975-10-31,0.0655305117917282,2.306797318947811,True,True,True,3,4.0,True,True,0.0655305117917282,0.0655305117917282,0.0655305117917282,2.9645522055851656,2.852856967664212,2.100494351899002,29645.522055851656,28528.56967664212,21004.943518990018,2.306797318947811
1975-11-30,2.4801195161571825,0.004374373451424107,1975-11-28,0.027806676148064424,2.352395195390616,True,True,True,3,4.0,True,True,0.027806676148064424,0.027806676148064424,0.027806676148064424,3.0469865486899024,2.9321854374607996,2.1589021180930956,30469.865486899023,29321.854374607996,21589.021180930955,2.352395195390616
1975-12-31,2.4601643272964493,0.004666993833557509,1975-12-31,-0.008046059365579561,2.3832271108715255,True,True,True,2,2.0,True,True,-0.008046059365579561,-0.008046059365579561,-0.008046059365579561,3.022470314033021,2.908592899360102,2.141531463486443,30224.70314033021,29085.92899360102,21415.31463486443,2.3832271108715255
1976-01-31,2.7596247720648366,0.0044240812097808835,1976-01-30,0.1217237570050751,2.4386370010069154,True,True,True,0,0.0,False,True,0.1217237570050751,0.1217237570050751,0.1217237570050751,3.3903767560934295,3.2626377546684977,2.40220671896659,33903.76756093429,32626.377546684977,24022.0671896659,2.4386370010069154
1976-02-29,2.7357027494744868,0.0035916517822844884,1976-02-27,-0.008668578001077565,2.480421339920958,True,True,True,0,0.0,False,True,-0.008668578001077565,-0.008668578001077565,-0.008668578001077565,3.3609870107301933,3.2343553248028933,2.381383002648515,33609.87010730193,32343.553248028933,23813.830026485153,2.480421339920958
1976-03-31,2.8290987768298548,0.004362729354648653,1976-03-31,0.03413968398917211,2.5205143456562524,True,True,True,0,0.0,False,True,0.03413968398917211,0.03413968398917211,0.03413968398917211,3.4757300451682345,3.3447751935003605,2.4626826658161214,34757.30045168234,33447.7519350036,24626.826658161215,2.5205143456562524
1976-04-30,2.8065434647469494,0.004068807691359311,1976-04-30,-0.007972613847078147,2.546741880520537,True,True,True,0,0.0,False,True,-0.007972613847078147,-0.007972613847078147,-0.007972613847078147,3.4480193916814206,3.318108592477296,2.4430486478936766,34480.193916814205,33181.08592477296,24430.486478936768,2.546741880520537
1976-05-31,2.7742806042873496,0.003773446124674784,1976-05-28,-0.011495585536035469,2.586125373798761,True,True,True,0,0.0,False,True,-0.011495585536035469,-0.011495585536035469,-0.011495585536035469,3.4083823898344376,3.279964991334619,2.414964373193119,34083.82389834437,32799.64991334619,24149.643731931188,2.586125373798761
1976-06-30,2.897068982705655,0.004443345382740382,1976-06-30,0.044259538212735094,2.642024432664945,True,True,True,1,1.0,False,True,0.044259538212735094,0.044259538212735094,0.044259538212735094,3.5592358204609282,3.4251347272050268,2.5218495811508537,35592.358204609285,34251.34727205027,25218.495811508536,2.642024432664945
1976-07-31,2.882515765237056,0.0044002630409671895,1976-07-30,-0.005023428007919661,2.70381403700364,True,True,True,0,0.0,False,True,-0.005023428007919661,-0.005023428007919661,-0.005023428007919661,3.5413562555536338,3.4079288094854867,2.50918125133314,35413.56255553634,34079.28809485487,25091.8125133314,2.70381403700364
1976-08-31,2.876929535190194,0.004456989270030798,1976-08-31,-0.0019379703362707446,2.7502048493990014,True,True,True,0,0.0,False,True,-0.0019379703362707446,-0.0019379703362707446,-0.0019379703362707446,3.534493212180204,3.4013243445445815,2.5043185324997297,35344.93212180204,34013.24344544581,25043.185324997296,2.7502048493990014
1976-09-30,2.951058453231165,0.004183344775947617,1976-09-30,0.025766678375064966,2.7972987431063996,True,True,True,0,0.0,False,True,0.025766678375064966,0.025766678375064966,0.025766678375064966,3.6255653619973014,3.4889651749797403,2.568846502675365,36255.65361997301,34889.651749797406,25688.46502675365,2.7972987431063996
1976-10-31,2.8942611337742923,0.004137852270335918,1976-10-29,-0.019246423057016737,2.840708423754184,True,True,True,0,0.0,False,True,-0.019246423057016737,-0.019246423057016737,-0.019246423057016737,3.5557861972194353,3.421815075190882,2.519405396116337,35557.861972194354,34218.15075190882,25194.05396116337,2.840708423754184
1976-11-30,2.8801181580984383,0.003812558046208947,1976-11-30,-0.00488655826898754,2.8527577623575437,True,True,True,1,2.0,True,True,-0.00488655826898754,-0.00488655826898754,-0.00488655826898754,3.538410640774661,3.4050941764402616,2.5070941748450126,35384.106407746614,34050.94176440262,25070.941748450125,2.8527577623575437
1976-12-31,3.041024116094031,0.004044324059224502,1976-12-31,0.05586783220790803,2.8832898990194984,True,True,True,1,2.0,True,True,0.05586783220790803,0.05586783220790803,0.05586783220790803,3.7360939727361364,3.595329406541751,2.6471600915346776,37360.939727361365,35953.29406541751,26471.600915346775,2.8832898990194984
1977-01-31,2.8984094427321736,0.0035649644341706477,1977-01-31,-0.04689692285144886,2.8902209656097306,True,True,True,1,2.0,True,True,-0.04689692285144886,-0.04689692285144886,-0.04689692285144886,3.560882661930967,3.426719520737617,2.5230164289465415,35608.82661930967,34267.19520737617,25230.164289465414,2.8902209656097306
1977-02-28,2.845445411623031,0.003412970860109832,1977-02-28,-0.01827348142338936,2.8941111602973386,False,False,True,1,1.0,False,True,-0.01827348142338936,-0.01827348142338936,-0.01827348142338936,3.495812938757302,3.3641014252322523,2.476912135101281,34958.12938757302,33641.01425232252,24769.121351012807,2.8941111602973386
1977-03-31,2.8172984259306664,0.004171793833264825,1977-03-31,-0.009891943657534319,2.8984129424616705,False,False,True,0,0.0,False,True,-0.009891943657534319,0.004171793833264825,-0.009891943657534319,3.461232554129835,3.3781357628125135,2.452410659816196,34612.32554129835,33781.35762812514,24524.106598161958,2.8984129424616705
1977-04-30,2.828140278019545,0.00357569232300059,1977-04-29,0.003848315105382305,2.8915200719930594,False,False,True,0,0.0,False,True,0.003848315105382305,0.00357569232300059,0.003848315105382305,3.474552467651134,3.390214936925656,2.461848308802967,34745.52467651134,33902.149369256564,24618.48308802967,2.8915200719930594
1977-05-31,2.7720555471069144,0.003722788956784129,1977-05-31,-0.019830957943820615,2.880474050180045,False,False,True,0,0.0,False,True,-0.019830957943820615,0.003722788956784129,-0.019830957943820615,3.4056487637915462,3.4028359916539674,2.4130274985270295,34056.48763791546,34028.35991653967,24130.274985270295,2.880474050180045
1977-06-30,2.909414568760397,0.00423741504403119,1977-06-30,0.04955132367273052,2.883722553537065,True,True,True,0,0.0,False,True,0.04955132367273052,0.00423741504403119,0.04955132367273052,3.574403168001816,3.4172552200773727,2.5325962051377418,35744.03168001816,34172.55220077372,25325.962051377417,2.883722553537065
1977-07-31,2.872125910357566,0.003699810886731214,1977-07-29,-0.012816550382064862,2.8758292992497054,False,False,True,0,0.0,False,True,-0.012816550382064862,-0.012816550382064862,-0.012816550382064862,3.528591649713308,3.373457796380877,2.5001370582771676,35285.91649713308,33734.57796380877,25001.370582771677,2.8758292992497054
1977-08-31,2.8234775558972927,0.0046401096485335636,1977-08-31,-0.016938099504912207,2.8687509414620056,False,False,True,0,0.0,False,True,-0.016938099504912207,0.0046401096485335636,-0.016938099504912207,3.4688240132382617,3.3891110104507844,2.4577894880081503,34688.24013238262,33891.11010450785,24577.894880081505,2.8687509414620056
1977-09-30,2.8272534150040394,0.004475837410959249,1977-09-30,0.0013373079941294552,2.8634644671525655,False,False,True,0,0.0,False,True,0.0013373079941294552,0.004475837410959249,0.0013373079941294552,3.4734628993213934,3.404280120301254,2.4610763095383508,34734.62899321393,34042.80120301254,24610.763095383507,2.8634644671525655
1977-10-31,2.714882964463786,0.004730495468407758,1977-10-31,-0.03974544692170545,2.830850351989541,False,False,True,0,0.0,False,True,-0.03974544692170545,0.004730495468407758,-0.03974544692170545,3.335408564021902,3.4203840519835293,2.3632597317073274,33354.08564021902,34203.84051983529,23632.597317073272,2.830850351989541
1977-11-30,2.7987611778983807,0.004991607007127863,1977-11-30,0.030895701410525334,2.820885525506162,False,False,True,0,0.0,False,True,0.030895701410525334,0.004991607007127863,0.030895701410525334,3.4384583510980313,3.4374572649844786,2.436274298733675,34384.583510980316,34374.572649844784,24362.74298733675,2.820885525506162
1977-12-31,2.817470742569987,0.004946515448805533,1977-12-30,0.006684945046170565,2.8180880586008574,False,False,True,0,0.0,False,True,0.006684945046170565,0.004946515448805533,0.006684945046170565,3.461444256218668,3.454460700450333,2.4525606585381077,34614.442562186676,34544.60700450333,24525.606585381076,2.8180880586008574
1978-01-31,2.6554459971183144,0.004936719495012509,1978-01-31,-0.057507161655165895,2.801902815719622,False,False,True,0,0.0,False,True,-0.057507161655165895,0.004936719495012509,-0.057507161655165895,3.2623864218159553,3.4715144039350005,2.3115208562784564,32623.864218159553,34715.14403935001,23115.208562784563,2.801902815719622
1978-02-28,2.599694148661874,0.004717074212363226,1978-02-28,-0.020995286108978384,2.7790582027838555,False,False,True,0,0.0,False,True,-0.020995286108978384,0.004717074212363226,-0.020995286108978384,3.193891685491883,3.48788979500765,2.2629898145540195,31938.91685491883,34878.8979500765,22629.898145540195,2.7790582027838555
1978-03-31,2.676426740519611,0.005465717486708099,1978-03-31,0.02951600744927374,2.769495322125125,False,False,True,1,1.0,False,True,0.02951600744927374,0.005465717486708099,0.02951600744927374,3.288162616273035,3.506953615251934,2.3297842387780263,32881.626162730354,35069.536152519344,23297.842387780263,2.769495322125125
1978-04-30,2.9168493413333656,0.0048530891919966734,1978-04-28,0.08982969612950353,2.7702387993824216,True,True,True,0,0.0,False,True,0.08982969612950353,0.0048530891919966734,0.08982969612950353,3.583537264917235,3.523973173938947,2.5390680489947632,35835.37264917235,35239.73173938947,25390.680489947634,2.7702387993824216
1978-05-31,2.942303403244062,0.005344193113622442,1978-05-31,0.00872656038486408,2.777256548671071,True,True,True,0,0.0,False,True,0.00872656038486408,0.00872656038486408,0.00872656038486408,3.614809219250946,3.5547253386359663,2.5612253796455953,36148.09219250946,35547.25338635966,25612.253796455952,2.777256548671071
1978-06-30,2.903492719111506,0.0054507096733902305,1978-06-30,-0.013190578541208642,2.7852580649924925,True,True,True,0,0.0,False,True,-0.013190578541208642,-0.013190578541208642,-0.013190578541208642,3.567127794332931,3.507836454864264,2.527441335113643,35671.27794332931,35078.36454864264,25274.41335113643,2.7852580649924925
1978-07-31,3.0724612179797006,0.005193048111374887,1978-07-31,0.05819491048005809,2.809778845290059,True,True,True,0,0.0,False,True,0.05819491048005809,0.05819491048005809,0.05819491048005809,3.774716476995063,3.7119746833337746,2.67452555735418,37747.16476995063,37119.74683333775,26745.255573541803,2.809778845290059
1978-08-31,3.166854060710225,0.006205493351363778,1978-08-31,0.03072222431259597,2.8549759549147025,True,True,True,0,0.0,False,True,0.03072222431259597,0.03072222431259597,0.03072222431259597,3.8906841633177573,3.826014802197832,2.756692931456986,38906.84163317757,38260.14802197832,27566.929314569858,2.8549759549147025
1978-09-30,3.156641909678795,0.005443814210602582,1978-09-29,-0.003224698971173945,2.890764028092744,True,True,True,0,0.0,False,True,-0.003224698971173945,-0.003224698971173945,-0.003224698971173945,3.878137878099144,3.813677056201488,2.747803426597074,38781.378780991436,38136.770562014884,27478.03426597074,2.890764028092744
1978-10-31,2.88040345526327,0.006624477842916532,1978-10-31,-0.08751022837545541,2.8970572993620722,False,False,True,0,0.0,False,True,-0.08751022837545541,-0.08751022837545541,-0.08751022837545541,3.5387611467151836,3.4799413060630613,2.507342521204705,35387.61146715184,34799.41306063061,25073.425212047052,2.8970572993620722
1978-11-30,2.9408357277400037,0.006450231029018871,1978-11-30,0.020980488815310894,2.9255962724242415,True,True,True,0,0.0,False,True,0.020980488815310894,0.006450231029018871,0.020980488815310894,3.613006085373898,3.502387731454594,2.559947792926994,36130.06085373898,35023.87731454594,25599.47792926994,2.9255962724242415
1978-12-31,2.996757585643583,0.00659861826547492,1978-12-29,0.01901563469733647,2.965302616122412,True,True,True,0,0.0,False,True,0.01901563469733647,0.01901563469733647,0.01901563469733647,3.6817096892526218,3.5689878571243674,2.6086268250015463,36817.09689252622,35689.87857124367,26086.268250015462,2.965302616122412
1979-01-31,3.129797632040923,0.007626243794912613,1979-01-31,0.044394664097852976,3.0106397052745435,True,True,True,0,0.0,False,True,0.044394664097852976,0.044394664097852976,0.044394664097852976,3.8451579542128025,3.72743187421072,2.724435936654139,38451.57954212803,37274.3187421072,27244.35936654139,3.0106397052745435
1979-02-28,3.027119728199719,0.006760900311610252,1979-02-28,-0.03280656320717079,3.0216667439611786,True,True,True,0,0.0,False,True,-0.03280656320717079,-0.03280656320717079,-0.03280656320717079,3.7190115367463648,3.6051476448290027,2.635056556894407,37190.115367463644,36051.47644829003,26350.565568944072,3.0216667439611786
1979-03-31,3.208350465937273,0.007809710363588129,1979-03-30,0.05986903525792653,3.0482714502304997,True,True,True,1,1.0,False,True,0.05986903525792653,0.05986903525792653,0.05986903525792653,3.941665169564468,3.820984356287301,2.792814850805749,39416.65169564468,38209.843562873015,27928.14850805749,3.0482714502304997
1979-04-30,3.2267786852892755,0.007213397131021537,1979-04-30,0.005743829905009656,3.080600046848277,True,True,True,2,2.0,True,True,0.005743829905009656,0.005743829905009656,0.005743829905009656,3.9643054238409476,3.8429314404995183,2.808856304264962,39643.05423840947,38429.31440499518,28088.56304264962,3.080600046848277
1979-05-31,3.1558431762428616,0.007927797257767377,1979-05-31,-0.02198338217920104,3.088938242674593,True,True,True,2,2.0,True,True,-0.02198338217920104,-0.02198338217920104,-0.02198338217920104,3.8771565826335723,3.75845080995455,2.747108142641847,38771.565826335725,37584.5080995455,27471.08142641847,3.088938242674593
1979-06-30,3.2918214907056784,0.007675844846239066,1979-06-29,0.04308779203176494,3.101434985674138,True,True,True,3,3.0,True,True,0.04308779203176494,0.04308779203176494,0.04308779203176494,4.044214699140676,3.92039415681549,2.865474966980767,40442.146991406764,39203.9415681549,28654.74966980767,3.101434985674138
1979-07-31,3.334779616488631,0.007260105399454542,1979-07-31,0.013049956051457645,3.119248756355122,True,True,True,2,2.0,True,True,0.013049956051457645,0.013049956051457645,0.013049956051457645,4.096991523227121,3.9715551282663233,2.902869289366418,40969.91523227121,39715.55128266323,29028.692893664178,3.119248756355122
1979-08-31,3.5281982118194626,0.008109024603517812,1979-08-31,0.058000413093112435,3.184028232010741,True,True,True,2,2.0,True,True,0.058000413093112435,0.058000413093112435,0.058000413093112435,4.334618724013274,4.201906966327839,3.07123690730498,43346.18724013274,42019.069663278395,30712.3690730498,3.184028232010741
1979-09-30,3.5418170884057947,0.006879919386212796,1979-09-28,0.0038600089248697067,3.24412636807732,True,True,True,3,4.0,True,True,0.0038600089248697067,0.0038600089248697067,0.0038600089248697067,4.351350390973873,4.218126364719337,3.083091909177566,43513.50390973873,42181.26364719337,30830.91909177566,3.24412636807732
1979-10-31,3.3142479387851975,0.00900622335618606,1979-10-31,-0.06425208980033137,3.275875403391481,True,True,True,3,4.0,True,True,-0.06425208980033137,-0.06425208980033137,-0.06425208980033137,4.071767034900312,3.947102930744245,2.884996810966414,40717.67034900312,39471.02930744245,28849.96810966414,3.275875403391481
1979-11-30,3.4702607095402485,0.009266409167920209,1979-11-30,0.04707335529406276,3.3099217111414143,True,True,True,4,5.0,True,True,0.04707335529406276,0.04707335529406276,0.04707335529406276,4.263438771208827,4.1329063093854055,3.020803290871274,42634.387712088275,41329.063093854056,30208.03290871274,3.3099217111414143
1979-12-31,3.5427851535173165,0.008893570205017465,1979-12-31,0.020898845950590328,3.361488253673174,True,True,True,3,3.0,True,True,0.020898845950590328,0.020898845950590328,0.020898845950590328,4.352539721308094,4.219279281673474,3.083934593494229,43525.39721308094,42192.79281673474,30839.345934942292,3.361488253673174
1980-01-31,3.763145948150829,0.009972932213573094,1980-01-31,0.06219987526331816,3.41696780189453,True,True,True,4,5.0,True,True,0.06219987526331816,0.06219987526331816,0.06219987526331816,4.623267149052095,4.4817179266946665,3.275754940529802,46232.67149052095,44817.17926694667,32757.54940529802,3.41696780189453
1980-02-29,3.7613956893857496,0.009065539568432701,1980-02-29,-0.00046510520431441993,3.470429502304177,True,True,True,4,5.0,True,True,-0.00046510520431441993,-0.00046510520431441993,-0.00046510520431441993,4.621116843440135,4.479633456362691,3.274231369858903,46211.168434401356,44796.334563626915,32742.31369858903,3.470429502304177
1980-03-31,3.3924544660108236,0.010214746896091809,1980-03-31,-0.09808625676262617,3.494090631280973,False,False,True,4,5.0,True,False,-0.09808625676262617,-0.09808625676262617,-0.09808625676262617,4.16784879020437,4.04024297895945,2.9530742710146773,41678.4879020437,40402.4297895945,29530.742710146773,3.494090631280973
1980-04-30,3.546604264434922,0.0117911052755022,1980-04-30,0.04543901766951719,3.5195689086538975,True,True,True,5,6.0,True,True,0.0117911052755022,0.0117911052755022,0.04543901766951719,4.216992334062044,4.087881909262969,3.08725906499471,42169.923340620444,40878.819092629696,30872.590649947102,3.5195689086538975
1980-05-31,3.7270976819599966,0.010385726106875381,1980-05-30,0.05089189660516946,3.558800715201034,True,True,True,5,6.0,True,True,0.05089189660516946,0.05089189660516946,0.05089189660516946,4.431603071911922,4.295921972723323,3.244375534123793,44316.03071911922,42959.219727233234,32443.75534123793,3.558800715201034
1980-06-30,3.8434166903363374,0.006827381543461408,1980-06-30,0.031209004512908534,3.590322563052721,True,True,True,5,6.0,True,True,0.031209004512908534,0.031209004512908534,0.031209004512908534,4.56990899218264,4.429993420957148,3.3456292648098325,45699.0899218264,44299.93420957148,33456.29264809832,3.590322563052721
1980-07-31,4.1110947151646275,0.006018362955094281,1980-07-31,0.06964585065713114,3.647250325728605,True,True,True,5,6.0,True,True,0.06964585065713114,0.06964585065713114,0.06964585065713114,4.888184191368873,4.7385240811652025,3.5786384609409057,48881.841913688724,47385.240811652024,35786.384609409055,3.647250325728605
1980-08-31,4.1521582981078495,0.0064806124180163405,1980-08-29,0.009988478930380795,3.73104136166087,True,True,True,5,6.0,True,True,0.009988478930380795,0.009988478930380795,0.009988478930380795,4.937009716172181,4.785854729111023,3.6143836158074643,49370.09716172181,47858.547291110226,36143.83615807464,3.73104136166087
1980-09-30,4.274233318538023,0.007348913920647515,1980-09-30,0.029400377265434097,3.8114386225606482,True,True,True,5,6.0,True,True,0.029400377265434097,0.029400377265434097,0.029400377265434097,5.0821596643907565,4.926560663684449,3.7206478576942077,50821.596643907564,49265.60663684449,37206.47857694208,3.8114386225606482
1980-10-31,4.36235338933884,0.009011343405828987,1980-10-31,0.0206165794503137,3.8933954461427995,True,True,True,5,6.0,True,True,0.0206165794503137,0.0206165794503137,0.0206165794503137,5.186936412890848,5.02812949302409,3.7973548898589997,51869.36412890848,50281.294930240896,37973.548898589994,3.8933954461427995
1980-11-30,4.825972586211475,0.007883056052628179,1980-11-28,0.10627731306814225,3.9996781099488645,True,True,True,4,5.0,True,True,0.10627731306814225,0.10627731306814225,0.10627731306814225,5.738190077908196,5.562505585301371,4.200927564319385,57381.90077908196,55625.055853013706,42009.275643193854,3.9996781099488645
1980-12-31,4.682666232684844,0.011356908058743675,1980-12-31,-0.02969481300745025,4.091805164278774,True,True,True,4,5.0,True,True,-0.02969481300745025,-0.02969481300745025,-0.02969481300745025,5.5677955965435055,5.397328022092949,4.076181805839077,55677.95596543505,53973.28022092949,40761.818058390774,4.091805164278774
1981-01-31,4.487116246998853,0.012073449388016577,1981-01-30,-0.041760393751973934,4.201271342377577,True,True,True,4,5.0,True,True,-0.041760393751973934,-0.041760393751973934,-0.041760393751973934,5.3352822601013425,5.171933478681784,3.905958848622605,53352.822601013424,51719.33478681784,39059.58848622605,4.201271342377577
1981-02-28,4.5638530885518,0.010606573208338688,1981-02-27,0.017101594282134203,4.302996224789265,True,True,True,4,5.0,True,True,0.017101594282134203,0.017101594282134203,0.017101594282134203,5.4265240926942635,5.260381786688387,3.972756972134461,54265.240926942635,52603.817866883874,39727.56972134461,4.302996224789265
1981-03-31,4.748972836838284,0.012064322110446835,1981-03-31,0.04056216199220963,4.405183740277094,True,True,True,2,2.0,True,True,0.04056216199220963,0.04056216199220963,0.04056216199220963,5.646635641996757,5.473754244860911,4.133900583993859,56466.35641996757,54737.54244860911,41339.00583993859,4.405183740277094
1981-04-30,4.656933617734611,0.010516314361199264,1981-04-30,-0.019380868719592548,4.486535433016921,True,True,True,2,2.0,True,True,-0.019380868719592548,-0.019380868719592548,-0.019380868719592548,5.537198937911846,5.367668132437949,4.0537819994756275,55371.98937911846,53676.68132437949,40537.819994756275,4.486535433016921
1981-05-31,4.667694454757856,0.0102349798950363,1981-05-29,0.0023107129941182247,4.542195406976243,True,True,True,0,0.0,False,True,0.0023107129941182247,0.0023107129941182247,0.0023107129941182247,5.549993815448697,5.380071272939688,4.063149126217138,55499.93815448697,53800.71272939688,40631.49126217138,4.542195406976243
1981-06-30,4.63930835590563,0.013215417786516692,1981-06-30,-0.00608139609980074,4.590910412756021,True,True,True,1,2.0,True,True,-0.00608139609980074,-0.00608139609980074,-0.00608139609980074,5.516242104705509,5.347352928483782,4.038439506968053,55162.42104705509,53473.52928483782,40384.395069680526,4.590910412756021
1981-07-31,4.6492927459128754,0.012076166626484142,1981-07-31,0.0021521289902051155,4.628416355493506,True,True,True,2,2.0,True,True,0.0021521289902051155,0.0021521289902051155,0.0021521289902051155,5.528113769256036,5.358861121742031,4.047130749706189,55281.13769256036,53588.61121742031,40471.30749706189,4.628416355493506
1981-08-31,4.3787727448248255,0.011697763819672913,1981-08-31,-0.05818519415148893,4.630058291042106,False,False,True,2,2.0,True,False,-0.05818519415148893,-0.05818519415148893,-0.05818519415148893,5.206459396300354,5.047054746942605,3.8116476612780734,52064.59396300354,50470.54746942605,38116.47661278073,4.630058291042106
1981-09-30,4.160344348648108,0.01205979163524007,1981-09-30,-0.04988347395622972,4.563495467285769,False,False,True,2,2.0,True,False,0.01205979163524007,0.01205979163524007,-0.04988347395622972,5.269248211777074,5.107921175562382,3.6215094344363847,52692.48211777074,51079.211755623815,36215.094344363846,4.563495467285769
1981-10-31,4.383899611520075,0.012045366652406964,1981-10-30,0.05373479792474645,4.533618805169292,False,False,True,4,5.0,True,False,0.012045366652406964,0.012045366652406964,0.05373479792474645,5.332718238470469,5.169447958953624,3.8161105120783865,53327.18238470469,51694.47958953624,38161.10512078387,4.533618805169292
1981-11-30,4.562366282681288,0.01003338588671343,1981-11-30,0.040709570696426445,4.5411438087375355,True,True,True,4,5.0,True,True,0.01003338588671343,0.01003338588671343,0.040709570696426445,5.386223458382158,5.221315025147089,3.9714627327552177,53862.234583821584,52213.150251470885,39714.627327552174,4.5411438087375355
1981-12-31,4.444499431593802,0.009040881514368548,1981-12-31,-0.02583458753298873,4.529208443041735,False,False,True,5,6.0,True,False,-0.02583458753298873,-0.02583458753298873,-0.02583458753298873,5.2470725969743475,5.086424505092617,3.8688616311518502,52470.72596974347,50864.24505092617,38688.616311518505,4.529208443041735
1982-01-31,4.385765904017853,0.008208726607099148,1982-01-29,-0.013214880208655466,4.492887749759692,False,False,True,5,6.0,True,False,0.008208726607099148,0.008208726607099148,-0.013214880208655466,5.290144381410512,5.128177573262572,3.817735088152315,52901.44381410512,51281.77573262572,38177.350881523154,4.492887749759692
