,Close,sma_200,trend_above_sma,trip_count,timing_on,combined_invested,always_timing_invested,signal_score,combined_equity,always_timing_equity,buy_hold_equity,combined_growth_10k,always_timing_growth_10k,buy_hold_growth_10k,trend_level
1964-05-31,1.5082093363986881,1.408847280101269,True,0,False,True,True,0.0,1.6376540700502797,1.8030176911419393,1.6351571259247029,16376.540700502797,18030.176911419392,16351.571259247028,1.408847280101269
1964-06-30,1.5368167045399128,1.4292037728794411,True,0,False,True,True,0.0,1.6687167161560057,1.8372169164158003,1.6661724105679945,16687.167161560057,18372.169164158004,16661.724105679943,1.4292037728794411
1964-07-31,1.5687639572608518,1.4545877529093258,True,0,False,True,True,0.0,1.7034058983422782,1.8754088705756764,1.700808701883561,17034.058983422783,18754.088705756763,17008.08701883561,1.4545877529093258
1964-08-31,1.5469897131277528,1.4749109500543407,True,0,False,True,True,0.0,1.67976284119745,1.8493784340601696,1.6772016934951381,16797.6284119745,18493.784340601695,16772.01693495138,1.4749109500543407
1964-09-30,1.5952177291376457,1.4987724901735278,True,0,False,True,True,0.0,1.7321301119754184,1.9070335380142056,1.7294891194807713,17321.301119754185,19070.335380142056,17294.891194807715,1.4987724901735278
1964-10-31,1.6121282819408231,1.5221693037220196,True,1,False,True,True,1.0,1.750492042880216,1.927249581725964,1.747823053804151,17504.92042880216,19272.49581725964,17478.23053804151,1.5221693037220196
1964-11-30,1.607235072377263,1.5405425098511545,True,1,False,True,True,1.0,1.74517886495194,1.921399900785366,1.7425179769203265,17451.7886495194,19213.999007853658,17425.179769203263,1.5405425098511545
1964-12-31,1.6175558736049005,1.5563968901378453,True,1,False,True,True,1.0,1.7563854671978714,1.9337380999670677,1.753707492371093,17563.854671978712,19337.380999670677,17537.07492371093,1.5563968901378453
1965-01-31,1.6750051024477104,1.5725109535674804,True,0,False,True,True,0.0,1.818765377708388,2.002416879130032,1.8159922917382056,18187.65377708388,20024.168791300322,18159.922917382057,1.5725109535674804
1965-02-28,1.6761471479053425,1.5873452866628015,True,1,False,True,True,1.0,1.8200054412371949,2.003782159210526,1.8172304645323327,18200.05441237195,20037.821592105258,18172.304645323326,1.5873452866628015
1965-03-31,1.6561390675418282,1.6062766570991585,True,1,False,True,True,1.0,1.7982801319910384,1.9798631169459102,1.7955382800371777,17982.801319910384,19798.631169459102,17955.38280037178,1.6062766570991585
1965-04-30,1.7169509559590486,1.6220425843134116,True,0,False,True,True,0.0,1.8643113082809972,2.052561851797804,1.8614687780698926,18643.113082809974,20525.61851797804,18614.687780698925,1.6220425843134116
1965-05-31,1.7075473453238208,1.6380932464976414,True,0,False,True,True,0.0,1.8541006161321738,2.0413201256482956,1.8512736542442243,18541.006161321737,20413.201256482957,18512.736542442242,1.6380932464976414
1965-06-30,1.6285887154722758,1.6478783196657574,False,0,False,True,False,0.0,1.7683652222307304,1.920460602706002,1.7656689817766118,17683.652222307304,19204.60602706002,17656.689817766117,1.6478783196657574
1965-07-31,1.6544242248364764,1.653068064503795,True,0,False,True,True,0.0,1.7964181098777021,1.9030987898034983,1.793679096963699,17964.181098777022,19030.987898034982,17936.79096963699,1.653068064503795
1965-08-31,1.695935847805037,1.6603748586067328,True,0,False,True,True,0.0,1.841492541303237,1.9508499761366496,1.838684803046795,18414.92541303237,19508.499761366496,18386.84803046795,1.6603748586067328
1965-09-30,1.7544143686091036,1.6738682330731804,True,0,False,True,True,0.0,1.9049900845779488,2.0181183348206013,1.9020855311145795,19049.900845779488,20181.183348206014,19020.855311145795,1.6738682330731804
1965-10-31,1.8067124558185375,1.6914866045820633,True,0,False,True,True,0.0,1.961776747614315,2.0782772861845715,1.958785611076246,19617.76747614315,20782.772861845715,19587.85611076246,1.6914866045820633
1965-11-30,1.7949682810972845,1.7054919702517153,True,0,False,True,True,0.0,1.94902460832736,2.0647678583342466,1.9460529150770176,19490.2460832736,20647.678583342466,19460.529150770177,1.7054919702517153
1965-12-31,1.8155856326538393,1.7203800307222956,True,0,False,True,True,0.0,1.9714114805442304,2.0884841798237423,1.9684056538525871,19714.114805442303,20884.841798237423,19684.05653852587,1.7203800307222956
1966-01-31,1.8293626760993098,1.7376674225078304,True,0,False,True,True,0.0,1.9863709631089046,2.1043320345121233,1.983342327575763,19863.709631089045,21043.320345121232,19833.42327575763,1.7376674225078304
1966-02-28,1.8010664534402872,1.7479631934199151,True,0,False,True,True,0.0,1.9556461670966694,2.0717826398103383,1.95266437790325,19556.461670966695,20717.82639810338,19526.6437790325,1.7479631934199151
1966-03-31,1.766998594563902,1.7560574197886698,True,1,False,True,True,1.0,1.9186543739812458,1.9967414105956391,1.915728986467646,19186.54373981246,19967.41410595639,19157.28986467646,1.7560574197886698
1966-04-30,1.8078852827067142,1.7736927699407452,True,0,False,True,True,0.0,1.9630502344443796,2.042944131756836,1.9600571562108586,19630.502344443797,20429.44131756836,19600.571562108587,1.7736927699407452
1966-05-31,1.714634293916446,1.781235890139541,False,0,False,True,False,0.0,1.861795814621437,2.012736218965581,1.8589571198034305,18617.958146214372,20127.36218965581,18589.571198034304,1.781235890139541
1966-06-30,1.6917463779574091,1.7823306667366905,False,1,False,True,False,1.0,1.8369435027966174,2.0207109628507345,1.8341427004952011,18369.435027966174,20207.109628507344,18341.427004952013,1.7823306667366905
1966-07-31,1.673289232453008,1.7776727161581332,False,1,False,True,False,1.0,1.8169022401367756,2.027782466428424,1.8141319949071986,18169.022401367754,20277.824664284242,18141.319949071985,1.7776727161581332
1966-08-31,1.5477640236084076,1.7565885455139914,False,1,False,True,False,1.0,1.6806036082445182,2.0364903837118113,1.678041178618035,16806.03608244518,20364.903837118112,16780.41178618035,1.7565885455139914
1966-09-30,1.5410833432236812,1.7320834013784863,False,1,False,True,False,1.0,1.673349546650604,2.0447540061258374,1.6707981773492617,16733.49546650604,20447.540061258373,16707.98177349262,1.7320834013784863
1966-10-31,1.6187225042569828,1.704398020770246,False,1,False,True,False,1.0,1.7576522259889213,2.053684958453166,1.754972319724985,17576.522259889214,20536.849584531657,17549.72319724985,1.704398020770246
1966-11-30,1.6279536095714255,1.684067212468651,False,1,False,True,False,1.0,1.7676756072427193,2.0621949713519028,1.7649804182500322,17676.756072427193,20621.94971351903,17649.80418250032,1.684067212468651
1966-12-31,1.6299249479190965,1.6702882924444866,False,1,False,True,False,1.0,1.7698161391905056,2.0642255323102487,1.7671176865118108,17698.161391905058,20642.255323102487,17671.17686511811,1.6702882924444866
1967-01-31,1.7617680320250981,1.6628961629778727,True,2,True,True,True,2.0,1.871481615365481,2.1816035508598657,1.9100581612038665,18714.81615365481,21816.035508598656,19100.581612038666,1.6628961629778727
1967-02-28,1.7692421844232245,1.6621111074731771,True,2,True,True,True,2.0,1.8794212183945214,2.1908588200638808,1.9181614219774845,18794.212183945212,21908.58820063881,19181.614219774845,1.6621111074731771
1967-03-31,1.8438134031281768,1.6749268598744613,True,2,True,True,True,2.0,1.9586363376978833,2.2832006224813477,1.9990093896378962,19586.363376978832,22832.00622481348,19990.093896378963,1.6749268598744613
1967-04-30,1.9262977405867348,1.6886122448243903,True,2,True,True,True,2.0,2.046257362885775,2.385341267684831,2.0884365327522567,20462.57362885775,23853.41267684831,20884.365327522566,1.6886122448243903
1967-05-31,1.8300896658675894,1.7119693804596288,True,2,True,True,True,2.0,1.9440579587567166,2.26620647036,1.9841305089451466,19440.579587567165,22662.064703599997,19841.305089451467,1.7119693804596288
1967-06-30,1.8670452511861295,1.7463902701551735,True,2,True,True,True,3.0,1.983314942225319,2.311968701646693,2.0241966902224897,19833.149422253187,23119.68701646693,20241.966902224896,1.7463902701551735
1967-07-31,1.956379379190471,1.7835784053396029,True,3,True,True,True,4.0,2.078212326640143,2.4225914665763195,2.1210501789718497,20782.12326640143,24225.914665763194,21210.501789718495,1.7835784053396029
1967-08-31,1.9387865767632952,1.8232773088229663,True,3,True,True,True,4.0,2.0595239376429992,2.400806237450221,2.101976569254997,20595.239376429992,24008.06237450221,21019.76569254997,1.8232773088229663
1967-09-30,2.0071456525870826,1.857633972657712,True,2,True,True,True,3.0,2.132140054703846,2.4854555214874905,2.1760895105140645,21321.40054703846,24854.555214874905,21760.895105140644,1.857633972657712
1967-10-31,1.9414757329360544,1.893231112221644,True,3,True,True,True,4.0,2.062380560221387,2.4041362289977264,2.1048920749295013,20623.80560221387,24041.362289977264,21048.92074929501,1.893231112221644
1967-11-30,1.960726732706985,1.909841844520439,True,3,True,True,True,4.0,2.082830410311634,2.427974809727102,2.1257634544501838,20828.30410311634,24279.748097271022,21257.634544501838,1.909841844520439
1967-12-31,2.0170673909773127,1.9295483587319695,True,3,True,True,True,4.0,2.142679666419037,2.4977416450346124,2.1868463735295687,21426.79666419037,24977.416450346125,21868.463735295685,1.9295483587319695
1968-01-31,1.9341569371560443,1.946121548796657,False,0,False,True,False,0.0,2.0546059885979253,2.3950733384403735,2.0969572473269573,20546.05988597925,23950.733384403735,20969.572473269574,1.946121548796657
1968-02-29,1.8784092245544455,1.9454391558327615,False,0,False,True,False,0.0,1.9953866036754697,2.4038983195815926,2.036517182864706,19953.866036754698,24038.983195815927,20365.17182864706,1.9454391558327615
1968-03-31,1.9012591366464606,1.9456501804838553,False,0,False,True,False,0.0,2.0196594872876044,2.413653782980713,2.061290399474828,20196.594872876045,24136.537829807134,20612.903994748278,1.9456501804838553
1968-04-30,2.05964502453108,1.9585484301645286,True,0,False,True,True,0.0,2.1879088095145955,2.550439564713685,2.233007817587922,21879.088095145955,25504.39564713685,22330.078175879218,1.9585484301645286
1968-05-31,2.0914111421566326,1.9719043865231145,True,0,False,True,True,0.0,2.221653152723856,2.5897752571483577,2.2674477274497815,22216.53152723856,25897.752571483576,22674.477274497815,1.9719043865231145
1968-06-30,2.115163339727247,1.988270328287376,True,0,False,True,True,0.0,2.2468845113760145,2.6191873857974604,2.2931991759898764,22468.845113760144,26191.873857974602,22931.991759898763,1.988270328287376
1968-07-31,2.0806815268075627,2.0001710877616854,True,1,True,True,True,2.0,2.2102553537510556,2.5764888727595454,2.2558149875024505,22102.553537510557,25764.888727595455,22558.149875024505,2.0001710877616854
1968-08-31,2.1094632295579614,2.009069270246023,True,0,False,True,True,0.0,2.2408294285311334,2.6121289915956343,2.287019280708152,22408.294285311335,26121.289915956342,22870.192807081523,2.009069270246023
1968-09-30,2.1956161187469085,2.0292839210697307,True,0,False,True,True,0.0,2.332347463423844,2.718811325000105,2.380423761953897,23323.474634238442,27188.11325000105,23804.23761953897,2.0292839210697307
1968-10-31,2.2166313654348686,2.051332320405623,True,0,False,True,True,0.0,2.3546714283862915,2.7448343124454273,2.4032078871715115,23546.714283862915,27448.343124454273,24032.078871715115,2.051332320405623
1968-11-30,2.328099355069321,2.073398225247134,True,0,False,True,True,0.0,2.473081054120524,2.882864102810652,2.5240582712425295,24730.810541205243,28828.641028106522,25240.582712425294,2.073398225247134
1968-12-31,2.236448034842414,2.1024278440815025,True,0,False,True,True,0.0,2.375722175022536,2.769373112625019,2.424692549420862,23757.221750225362,27693.73112625019,24246.92549420862,2.1024278440815025
1969-01-31,2.223996676867497,2.1366272700936246,True,0,False,True,True,0.0,2.3624954124108855,2.7539547101161355,2.41119314570497,23624.954124108855,27539.547101161355,24111.931457049697,2.1366272700936246
1969-02-28,2.123208903199083,2.1632426946603758,False,0,False,True,False,0.0,2.255431109934447,2.6751843761898804,2.3019219441929084,22554.31109934447,26751.843761898803,23019.219441929083,2.1632426946603758
1969-03-31,2.201608034563889,2.1740482293149204,True,0,False,True,True,0.0,2.3387125240268603,2.717182364788713,2.3869200245148177,23387.125240268604,27171.82364788713,23869.200245148175,2.1740482293149204
1969-04-30,2.2545521483814155,2.186889287433315,True,0,False,True,True,0.0,2.394953716879828,2.7520175531021485,2.444320507919339,23949.53716879828,27520.175531021483,24443.205079193387,2.186889287433315
1969-05-31,2.2552158048680204,2.20113846961739,True,1,True,True,True,2.0,2.395658702377932,2.752827644943084,2.4450400251687343,23956.58702377932,27528.276449430843,24450.400251687344,2.20113846961739
1969-06-30,2.1352409080425465,2.207890305673119,False,1,True,False,False,2.0,2.33484597813854,2.6829483469093836,2.3149666973210965,23348.4597813854,26829.483469093837,23149.666973210966,2.207890305673119
1969-07-31,2.0117995232623023,2.2005643564432433,False,1,False,True,False,1.0,2.203076243907235,2.696994704238391,2.1811351030681405,22030.76243907235,26969.94704238391,21811.351030681406,2.2005643564432433
1969-08-31,2.09768947195552,2.1847039151246377,False,3,True,False,False,4.0,2.2428521118548326,2.712243904405213,2.2742545118011317,22428.521118548324,27122.439044052127,22742.545118011316,2.1847039151246377
1969-09-30,2.0503479092636225,2.1642760324261197,False,2,True,False,False,3.0,2.2555075861933074,2.727547959875683,2.2229281529729144,22555.075861933074,27275.47959875683,22229.28152972914,2.1642760324261197
1969-10-31,2.1443196428173708,2.148057026472945,False,1,True,False,False,2.0,2.2442744724478714,2.713963941507947,2.324809600095377,22442.744724478714,27139.63941507947,23248.09600095377,2.148057026472945
1969-11-30,2.075956150867434,2.139816124349912,False,2,True,False,False,3.0,2.2402502576766334,2.709097525249104,2.250691870999522,22402.502576766336,27090.97525249104,22506.91870999522,2.139816124349912
1969-12-31,2.0426043731898242,2.1244781848353544,False,1,False,True,False,1.0,2.254010988615545,2.725738149217109,2.2145328341764126,22540.10988615545,27257.38149217109,22145.328341764125,2.1244781848353544
1970-01-31,1.8921004141721627,2.106581898844932,False,1,False,True,False,1.0,2.08793008625941,2.7428943286769285,2.0513607763404336,20879.3008625941,27428.943286769285,20513.607763404336,2.106581898844932
1970-02-28,1.9972442926985936,2.0783228224569377,False,3,True,False,False,4.0,2.1175877572200195,2.7586060430925805,2.165354741283246,21175.877572200196,27586.060430925805,21653.54741283246,2.0783228224569377
1970-03-31,2.0061866473714103,2.0501997948547266,False,4,True,False,False,5.0,2.1297368590421257,2.774432818436525,2.1750497846786927,21297.368590421258,27744.328184365248,21750.497846786926,2.0501997948547266
1970-04-30,1.8304348502286418,2.0284021510145753,False,4,True,False,False,5.0,2.1416964821780087,2.790012757706229,1.9845047478880542,21416.964821780086,27900.12757706229,19845.04747888054,2.0284021510145753
1970-05-31,1.7240312516050935,1.9941213556562172,False,4,True,False,False,5.0,2.15298227994097,2.80471489687561,1.8691450306960276,21529.8227994097,28047.1489687561,18691.450306960276,1.9941213556562172
1970-06-30,1.6429561390856868,1.9530662916104635,False,3,True,False,False,4.0,2.165441151972865,2.820945213451685,1.7812457286748575,21654.41151972865,28209.452134516847,17812.457286748577,1.9530662916104635
1970-07-31,1.768956635670366,1.9131786559900275,False,3,True,False,False,4.0,2.1776814780987843,2.836890827750436,1.917851838243475,21776.814780987843,28368.90827750436,19178.51838243475,1.9131786559900275
1970-08-31,1.8531826023185254,1.8729968411486846,False,2,True,False,False,3.0,2.1890508419755914,2.851701829462051,2.0091672055660847,21890.508419755915,28517.01829462051,20091.67205566085,1.8729968411486846
1970-09-30,1.9221684765473044,1.8545803945373336,True,3,True,True,True,4.0,2.22402572274162,2.897264010820838,2.0839597036039796,22240.2572274162,28972.64010820838,20839.597036039795,1.8545803945373336
1970-10-31,1.9042338137686623,1.8429975086787311,True,3,True,True,True,4.0,2.2032746013726747,2.8702312852045577,2.0645154587396854,22032.746013726748,28702.312852045576,20645.154587396853,1.8429975086787311
1970-11-30,2.0003220755156397,1.8420744782429879,True,4,True,True,True,5.0,2.3144525591772225,3.0150640956572166,2.168691584772999,23144.525591772224,30150.640956572166,21686.91584772999,1.8420744782429879
1970-12-31,2.1205620024288554,1.8524399425395368,True,3,True,True,True,4.0,2.453574958497761,3.196300453010836,2.2990522506088693,24535.74958497761,31963.00453010836,22990.52250608869,1.8524399425395368
1971-01-31,2.211540018148879,1.8701555970079844,True,3,True,True,True,4.0,2.558840157482178,3.333430644218106,2.397687995075421,25588.40157482178,33334.306442181056,23976.87995075421,1.8701555970079844
1971-02-28,2.2365487358301555,1.9110797165473883,True,3,True,True,True,4.0,2.587776242999432,3.3711260172193804,2.4248017265315758,25877.76242999432,33711.260172193804,24248.017265315757,1.9110797165473883
1971-03-31,2.3250615142385147,1.9818966708393668,True,3,True,True,True,4.0,2.690189063921935,3.504540382562077,2.5207647317039314,26901.89063921935,35045.40382562077,25207.647317039315,1.9818966708393668
1971-04-30,2.415329733488394,2.0568885158696135,True,3,True,True,True,4.0,2.794633000032272,3.640600705132414,2.618630935279769,27946.33000032272,36406.00705132414,26186.309352797693,2.0568885158696135
1971-05-31,2.3203485449587875,2.1185225972420905,True,3,True,True,True,4.0,2.684735970170531,3.4974365743138085,2.515655066144897,26847.35970170531,34974.365743138085,25156.550661448968,2.1185225972420905
1971-06-30,2.3045839036141205,2.173081793432885,True,2,True,True,True,3.0,2.6664956502984074,3.4736746988233507,2.498563496022456,26664.956502984074,34736.746988233506,24985.634960224557,2.173081793432885
1971-07-31,2.2371965379592034,2.2151549122689564,True,1,False,True,True,1.0,2.5885257759440345,3.3721024424482424,2.4255040549431155,25885.257759440345,33721.02442448242,24255.040549431156,2.2151549122689564
1971-08-31,2.323893145350345,2.254814846314989,True,2,True,True,True,2.0,2.64881486677583,3.4506417378016896,2.5194980198045336,26488.1486677583,34506.41737801689,25194.980198045338,2.254814846314989
1971-09-30,2.313349698905377,2.2905343307180757,True,2,True,True,True,3.0,2.6367972584161827,3.4349862605108865,2.508067118821342,26367.972584161827,34349.862605108865,25080.671188213422,2.2905343307180757
1971-10-31,2.2220919498993807,2.3101140264991837,False,2,True,False,False,3.0,2.630189431269245,3.4263781677236542,2.4091280955824907,26301.89431269245,34263.78167723654,24091.280955824906,2.3101140264991837
1971-11-30,2.221857379667433,2.307459081507078,False,0,False,True,False,0.0,2.6242526979328016,3.438828350535886,2.408873781292662,26242.526979328017,34388.283505358864,24088.737812926618,2.307459081507078
1971-12-31,2.4195243875607457,2.3154647780900315,True,1,True,True,True,2.0,2.8399651802604886,3.604302675528603,2.6231786584185013,28399.651802604887,36043.02675528603,26231.786584185014,2.3154647780900315
1972-01-31,2.4688767719556606,2.325994830518427,True,1,True,True,True,2.0,2.897893529305026,3.6778216415009344,2.67668509222524,28978.935293050257,36778.216415009345,26766.850922252397,2.325994830518427
1972-02-29,2.536736432923077,2.3360906031037802,True,0,False,True,True,0.0,2.977545164677065,3.7789104169820957,2.750256582280235,29775.45164677065,37789.10416982096,27502.56582280235,2.3360906031037802
1972-03-31,2.5577094888163905,2.3608838957362184,True,0,False,True,True,0.0,3.0021627088385907,3.8101534339398566,2.772994965453393,30021.627088385907,38101.53433939857,27729.949654533928,2.3608838957362184
1972-04-30,2.574392954088658,2.3892910971620585,True,0,False,True,True,0.0,3.021745260146161,3.83500635909617,2.791082698015906,30217.452601461613,38350.0635909617,27910.826980159058,2.3892910971620585
1972-05-31,2.624999803028999,2.424018449753131,True,0,False,True,True,0.0,3.081146062060858,3.9103940683391576,2.8459491861540767,30811.46062060858,39103.94068339158,28459.491861540766,2.424018449753131
1972-06-30,2.573735374737893,2.451404087694253,True,0,False,True,True,0.0,3.0209734132207777,3.8340267802064023,2.790369769422167,30209.734132207777,38340.26780206402,27903.697694221668,2.451404087694253
1972-07-31,2.5852335471472774,2.476775140793542,True,0,False,True,True,0.0,3.0344696232392274,3.8511553091817246,2.80283575679976,30344.696232392274,38511.553091817244,28028.357567997602,2.476775140793542
1972-08-31,2.680853858001503,2.528921280939957,True,0,False,True,True,0.0,3.1467058770863976,3.993598404204304,2.9065045439521895,31467.058770863976,39935.98404204304,29065.045439521895,2.528921280939957
1972-09-30,2.673502761782564,2.5683685236867393,True,0,False,True,True,0.0,3.1380773807563482,3.9826476669824724,2.898534697144015,31380.77380756348,39826.476669824726,28985.34697144015,2.5683685236867393
1972-10-31,2.70473239229798,2.5931663380621255,True,0,False,True,True,0.0,3.174733784681087,4.029169636920525,2.932392963131952,31747.33784681087,40291.696369205245,29323.92963131952,2.5931663380621255
1972-11-30,2.834136869427987,2.6248007841326157,True,0,False,True,True,0.0,3.326624879934538,4.2219401274942046,3.0726895703727912,33266.248799345376,42219.40127494204,30726.89570372791,2.6248007841326157
1972-12-31,2.8734598795405835,2.6542488671090587,True,0,False,True,True,0.0,3.3727810501624353,4.2805185949348905,3.115322445429749,33727.81050162435,42805.1859493489,31153.22445429749,2.6542488671090587
1973-01-31,2.831447636846112,2.6864452172157445,True,0,False,True,True,0.0,3.323468339362593,4.217934047522538,3.069773981857726,33234.68339362593,42179.340475225385,30697.739818577258,2.6864452172157445
1973-02-28,2.731543289695011,2.7074383557056505,True,0,False,True,True,0.0,3.20620361216064,4.06910913483105,2.9614605659329514,32062.036121606398,40691.0913483105,29614.605659329514,2.7074383557056505
1973-03-31,2.7348712085098494,2.72452381456932,True,0,False,True,True,0.0,3.2101098234827767,4.036536293877859,2.9650685996675628,32101.09823482777,40365.36293877859,29650.685996675627,2.72452381456932
1973-04-30,2.629619462044673,2.735986767057365,False,0,False,True,False,0.0,3.0865684792998183,3.9024070071965693,2.8509576874121705,30865.68479299818,39024.070071965696,28509.576874121703,2.735986767057365
1973-05-31,2.586811513295879,2.7402971701334935,False,0,False,True,False,0.0,3.03632179259148,3.9231626177213337,2.8045465422524742,30363.2179259148,39231.62617721334,28045.465422524743,2.7402971701334935
1973-06-30,2.5763163882680447,2.7301495639015725,False,0,False,True,False,0.0,3.0240029295146016,3.943372810768616,2.79316802995808,30240.029295146014,39433.72810768616,27931.6802995808,2.7301495639015725
1973-07-31,2.680946286350142,2.7278781754760413,False,1,False,True,False,1.0,3.1468143667107062,3.9663755043977242,2.906604752105841,31468.143667107062,39663.755043977246,29066.047521058408,2.7278781754760413
1973-08-31,2.589765440076749,2.715047839311719,False,0,False,True,False,0.0,3.039789023277742,3.9944646029047255,2.80774910459487,30397.89023277742,39944.64602904725,28077.4910459487,2.715047839311719
1973-09-30,2.69977928500686,2.6950313344984895,True,1,False,True,True,1.0,3.1689199758543656,4.003133249660395,2.9270229468569724,31689.199758543655,40031.33249660394,29270.229468569723,2.6950313344984895
1973-10-31,2.7037774905524876,2.6791775330036125,True,1,False,True,True,1.0,3.173612949643546,4.009061641528413,2.931357686160771,31736.12949643546,40090.61641528412,29313.57686160771,2.6791775330036125
1973-11-30,2.401994107182092,2.6498241331758714,False,1,False,True,False,1.0,2.819388662771543,3.9211637487987034,2.6041728333060172,28193.88662771543,39211.637487987035,26041.72833306017,2.6498241331758714
1973-12-31,2.4476863325299725,2.6095695202166542,False,3,True,False,False,3.0,2.8730208268711253,3.944639109176836,2.6537110280869545,28730.208268711252,39446.39109176836,26537.110280869543,2.6095695202166542
1974-01-31,2.4322424704845593,2.576321808193461,False,4,True,False,False,5.0,2.8911343196583714,3.9695088182245706,2.6369672376422844,28911.343196583715,39695.08818224571,26369.672376422845,2.576321808193461
1974-02-28,2.4313251623612957,2.545101468558763,False,4,True,False,False,5.0,2.9074220540481575,3.99187177274022,2.635972718593619,29074.220540481576,39918.7177274022,26359.72718593619,2.545101468558763
1974-03-31,2.3832792614789065,2.5308412499196433,False,4,True,False,False,5.0,2.924134158726333,4.014817384931265,2.5838827365842882,29241.34158726333,40148.173849312654,25838.82736584288,2.5308412499196433
1974-04-30,2.298460789523109,2.508551395788602,False,4,True,False,False,5.0,2.942897233442515,4.040578965787769,2.4919249920713584,29428.97233442515,40405.789657877685,24919.249920713584,2.508551395788602
1974-05-31,2.2297294108168026,2.4693943180665183,False,4,True,False,False,5.0,2.9635149710346376,4.068886986839328,2.4174084107494282,29635.149710346377,40688.869868393274,24174.084107494284,2.4693943180665183
1974-06-30,2.2045669998291864,2.4431901806839953,False,4,True,False,False,5.0,2.9821750346507074,4.094507134118188,2.390128049436924,29821.750346507073,40945.07134118188,23901.280494369243,2.4431901806839953
1974-07-31,2.0407459792458944,2.38084540551557,False,5,True,False,False,6.0,3.00199770153066,4.121723528197728,2.2125180169843603,30019.977015306602,41217.23528197728,22125.180169843603,2.38084540551557
1974-08-31,1.8635176896047185,2.2999924866935753,False,5,True,False,False,6.0,3.021134043717429,4.147997602889602,2.0203722095500978,30211.34043717429,41479.976028896024,20203.722095500976,2.2999924866935753
1974-09-30,1.6467656972000502,2.2336481590770503,False,5,True,False,False,6.0,3.0416791900657323,4.176205956630475,1.7853759418667494,30416.79190065732,41762.05956630475,17853.759418667494,2.2336481590770503
1974-10-31,1.9228241832092143,2.1654698687737293,False,5,True,False,False,6.0,3.063207429116697,4.205764090326511,2.0846706018823964,30632.07429116697,42057.64090326511,20846.706018823963,2.1654698687737293
1974-11-30,1.8268144145754301,2.1147067128539643,False,5,True,False,False,6.0,3.080748986370966,4.229848535567518,1.9805795758217988,30807.48986370966,42298.48535567518,19805.795758217988,2.1147067128539643
1974-12-31,1.7964499944947125,2.0426880728241694,False,5,True,False,False,6.0,3.0992631018526975,4.255268296997018,1.9476593460690033,30992.631018526976,42552.682969970185,19476.593460690034,2.0426880728241694
1975-01-31,2.0241404315118317,1.9880413463520474,True,5,True,True,True,6.0,3.1558747156536526,4.332995678484909,2.1945147603727344,31558.747156536527,43329.956784849084,21945.147603727342,1.9880413463520474
1975-02-28,2.1518448320673365,1.9675358851968985,True,5,True,True,True,6.0,3.354981004188094,4.606367331516518,2.3329681935538935,33549.81004188094,46063.67331516518,23329.681935538934,1.9675358851968985
1975-03-31,2.2055255217986747,1.9603130884444568,True,5,True,True,True,6.0,3.438675558579977,4.72127941617373,2.3911672513506996,34386.75558579977,47212.7941617373,23911.672513506997,1.9603130884444568
1975-04-30,2.3178589936507406,1.9660729734370657,True,5,True,True,True,6.0,3.613816748400854,4.9617471428722455,2.5129559663160688,36138.16748400854,49617.471428722456,25129.559663160686,1.9660729734370657
1975-05-31,2.4281683353427455,1.9978408493703674,True,5,True,True,True,6.0,3.7858020795204843,5.197881895879954,2.632550177657075,37858.020795204844,51978.81895879954,26325.50177657075,1.9978408493703674
1975-06-30,2.5442677136031158,2.0635505302087673,True,5,True,True,True,6.0,3.9668147635472293,5.446411146343684,2.7584217798917985,39668.14763547229,54464.11146343684,27584.217798917984,2.0635505302087673
1975-07-31,2.3804452949206882,2.144725247007346,True,5,True,True,True,6.0,3.7113962061544754,5.0957231105043315,2.5808102316604202,37113.96206154476,50957.23110504331,25808.102316604203,2.144725247007346
1975-08-31,2.338078024161858,2.1872620644914376,True,4,True,True,True,5.0,3.6453406121465144,5.005029204958412,2.534876856885866,36453.406121465145,50050.292049584124,25348.76856885866,2.1872620644914376
1975-09-30,2.264619363589246,2.239676966617395,True,3,True,True,True,4.0,3.5308098582828915,4.847779216838428,2.455235092710738,35308.09858282891,48477.79216838428,24552.350927107378,2.239676966617395
1975-10-31,2.413021029498707,2.3061645928797563,True,3,True,True,True,4.0,3.722566382649638,5.111059690958993,2.616127904905083,37225.66382649638,51110.596909589935,26161.27904905083,2.3061645928797563
1975-11-30,2.4801191238044464,2.347789274876864,True,3,True,True,True,4.0,3.8260785804916457,5.253181272558911,2.6888737263186915,38260.78580491646,52531.81272558911,26888.737263186915,2.347789274876864
1975-12-31,2.4601639381006066,2.3729810584230666,True,2,True,True,True,2.0,3.795293725095637,5.210913864181751,2.6672388886901834,37952.93725095637,52109.13864181751,26672.388886901834,2.3729810584230666
1976-01-31,2.759624335494614,2.4191050617291947,True,1,False,True,True,1.0,4.257271136252063,5.845205877159786,2.9919052270515927,42572.71136252063,58452.058771597855,29919.052270515927,2.4191050617291947
1976-02-29,2.735702316688707,2.458246879555081,True,0,False,True,True,0.0,4.220366649335727,5.794536254081269,2.9659696632190635,42203.66649335727,57945.36254081269,29659.696632190637,2.458246879555081
1976-03-31,2.8290983292689056,2.499265863927248,True,0,False,True,True,0.0,4.364448633062491,5.992359890659402,3.0672269302428328,43644.48633062491,59923.598906594016,30672.26930242833,2.499265863927248
