,Close,cash_return,sma_200,daily_return,trend_above_sma,always_timing_invested,buy_hold_invested,always_timing_return,buy_hold_return,always_timing_equity,buy_hold_equity,always_timing_growth_10k,buy_hold_growth_10k,trip_count,signal_score,timing_on,combined_invested,combined_return,combined_equity,combined_growth_10k
2000-10-24,88.12059020996094,0.00023125256064071564,90.90854373931884,-0.006671302716939942,False,False,True,0.00023125256064071564,-0.006671302716939942,131.1075834353093,95.53780602271705,1311075.834353093,955378.0602271705,0,0.0,False,True,-0.006671302716939942,142.31615011275156,1423161.5011275157
2000-10-25,86.04925537109375,0.00023125256064071564,90.88606349945069,-0.02350568503833117,False,False,True,0.00023125256064071564,-0.02350568503833117,131.13790239969813,93.29212444509389,1311379.0239969813,932921.2444509389,0,0.0,False,True,-0.02350568503833117,138.97091151233337,1389709.1151233336
2000-10-26,86.28601837158203,0.00023125256064071564,90.86927066802978,0.002751482269860661,False,False,True,0.00023125256064071564,0.002751482269860661,131.16822837542512,93.5488160714222,1311682.2837542512,935488.160714222,0,0.0,False,True,0.002751482269860661,139.35328751138593,1393532.8751138593
2000-10-27,87.92335510253906,0.0002312525606409377,90.85459434509278,0.018975689942094753,False,False,True,0.0002312525606409377,0.018975689942094753,131.19856136411167,95.32396939964356,1311985.6136411168,953239.6939964356,0,0.0,False,True,0.018975689942094753,141.99761228761358,1419976.1228761359
2000-10-30,88.71241760253906,0.00023125256064071564,90.83769519805908,0.008974435735303432,False,False,True,0.00023125256064071564,0.008974435735303432,131.2289013673795,96.17944823705469,1312289.0136737952,961794.4823705469,0,0.0,False,True,0.008974435735303432,143.2719607336553,1432719.607336553
2000-10-31,90.24124908447266,0.00023125256064071564,90.83206279754639,0.017233568008294675,False,False,True,0.00023125256064071564,0.017233568008294675,131.25924838685077,97.83696329924823,1312592.4838685077,978369.6329924823,0,0.0,False,True,0.017233568008294675,145.7410478126405,1457410.4781264048
2000-11-01,89.9354476928711,0.00023125256064071564,90.82118095397949,-0.0033887096500105907,False,False,True,0.00023125256064071564,-0.0033887096500105907,131.289602424148,97.50542223758833,1312896.02424148,975054.2223758834,0,0.0,False,True,-0.0033887096500105907,145.24717371751512,1452471.7371751512
2000-11-02,90.08346557617188,0.0002312525606409377,90.8180884552002,0.0016458236112446567,False,False,True,0.0002312525606409377,0.0016458236112446567,131.3199634808941,97.66589896373134,1313199.634808941,976658.9896373134,0,0.0,False,True,0.0016458236112446567,145.48622494548596,1454862.2494548596
2000-11-03,90.13277435302734,0.00023125256064071564,90.81622173309326,0.0005473676721925447,False,False,True,0.00023125256064071564,0.0005473676721925447,131.3503315587123,97.7193581194997,1313503.315587123,977193.5811949971,0,0.0,False,True,0.0005473676721925447,145.56585940177044,1455658.5940177045
2000-11-06,90.76403045654297,0.00023125256064071564,90.83033714294433,0.007003624464538838,False,False,True,0.00023125256064071564,0.007003624464538838,131.38070665922626,98.40374780668446,1313807.0665922626,984037.4780668446,0,0.0,False,True,0.007003624464538838,146.5853480158783,1465853.480158783
2000-11-07,90.7442855834961,0.00023536938509716165,90.83936042785645,-0.00021754072563284765,False,False,True,0.00023536938509716165,-0.00021754072563284765,131.41162965536628,98.3823409839816,1314116.2965536627,983823.409839816,0,0.0,False,True,-0.00021754072563284765,146.5534597329038,1465534.597329038
2000-11-08,88.73211669921875,0.00023536938509716165,90.8418478012085,-0.02217405615503909,False,False,True,0.00023536938509716165,-0.02217405615503909,131.4425599298329,96.20080543033859,1314425.5992983289,962008.0543033859,0,0.0,False,True,-0.02217405615503909,143.30377508707113,1433037.7508707114
2000-11-09,88.39673614501953,0.0002353693850973837,90.84442024230957,-0.003779697438483054,False,False,True,0.0002353693850973837,-0.003779697438483054,131.47349748433922,95.83719549247353,1314734.9748433921,958371.9549247352,0,0.0,False,True,-0.003779697438483054,142.76213017544958,1427621.3017544958
2000-11-10,86.24654388427734,0.00023536938509716165,90.8499490737915,-0.024324339953170737,False,False,True,0.00023536938509716165,-0.024324339953170737,131.50444232059868,93.50601896915612,1315044.4232059869,935060.1896915612,0,0.0,False,True,-0.024324339953170737,139.28953558862312,1392895.3558862312
2000-11-13,85.57581329345703,0.0002353693850969396,90.8405714416504,-0.0077768981875989684,False,False,True,0.0002353693850969396,-0.0077768981875989684,131.5353944403252,92.77883217970529,1315353.944403252,927788.3217970529,0,0.0,False,True,-0.0077768981875989684,138.20629505175245,1382062.9505175245
2000-11-14,87.82469940185547,0.00023536938509716165,90.83812973022461,0.02627945936881182,False,False,True,0.00023536938509716165,0.02627945936881182,131.56635384523312,95.21700973025767,1315663.5384523312,952170.0973025768,0,0.0,False,True,0.02627945936881182,141.838281767079,1418382.81767079
2000-11-15,88.10079956054688,0.00023536938509716165,90.83667713165283,0.0031437643461558196,False,False,True,0.00023536938509716165,0.0031437643461558196,131.59732053703715,95.51634957059522,1315973.2053703715,955163.4957059523,0,0.0,False,True,0.0031437643461558196,142.28418790021834,1422841.8790021834
2000-11-16,86.71998596191406,0.00023536938509716165,90.82166259765626,-0.01567311086301615,False,False,True,0.00023536938509716165,-0.01567311086301615,131.6282945174524,94.01931123454467,1316282.9451745239,940193.1123454467,0,0.0,False,True,-0.01567311086301615,140.054152049204,1400541.5204920399
2000-11-17,86.2563705444336,0.0002353693850969396,90.80619041442871,-0.005346119609429878,False,False,True,0.0002353693850969396,-0.005346119609429878,131.65927578819432,93.51667275108858,1316592.7578819431,935166.7275108858,0,0.0,False,True,-0.005346119609429878,139.30540580055168,1393054.0580055169
2000-11-20,85.02345275878906,0.00023536938509716165,90.78523895263672,-0.014293643215713692,False,False,True,0.00023536938509716165,-0.014293643215713692,131.69026435097894,92.17997879606386,1316902.6435097894,921799.7879606386,0,0.0,False,True,-0.014293643215713692,137.3142240320184,1373142.2403201838
2000-11-21,85.4574203491211,0.0002353693850969396,90.76038696289062,0.005104092767947099,False,False,True,0.0002353693850969396,0.005104092767947099,131.72126020752248,92.65047395918637,1317212.6020752247,926504.7395918637,0,0.0,False,True,0.005104092767947099,138.01508856983648,1380150.8856983648
2000-11-22,83.41574096679688,0.00023536938509716165,90.73482360839844,-0.023891189015340042,False,False,True,0.00023536938509716165,-0.023891189015340042,131.75226335954176,90.43694397346661,1317522.6335954175,904369.4397346661,0,0.0,False,True,-0.023891189015340042,134.71774400184563,1347177.4400184562
2000-11-24,85.12211608886719,0.00023536938509716165,90.7169111251831,0.020456272428839517,False,False,True,0.00023536938509716165,0.020456272428839517,131.78327380875385,92.28694673701953,1317832.7380875384,922869.4673701953,0,0.0,False,True,0.020456272428839517,137.47356687414606,1374735.6687414607
2000-11-27,85.8717041015625,0.00023536938509716165,90.71175411224365,0.00880603123062329,False,False,True,0.00023536938509716165,0.00880603123062329,131.8142915568763,93.0996284721646,1318142.915568763,930996.284721646,0,0.0,False,True,0.00880603123062329,138.68416339742498,1386841.6339742497
2000-11-28,84.3921890258789,0.00023536938509716165,90.69665378570556,-0.017229366659985423,False,False,True,0.00023536938509716165,-0.017229366659985423,131.84531660562706,91.49558083730925,1318453.1660562707,914955.8083730924,0,0.0,False,True,-0.017229366659985423,136.29472309631743,1362947.2309631743
2000-11-29,84.23442077636719,0.00023536938509716165,90.6758203125,-0.0018694650693720227,False,False,True,0.00023536938509716165,-0.0018694650693720227,131.87634895672446,91.324533044932,1318763.4895672447,913245.3304493199,0,0.0,False,True,-0.0018694650693720227,136.03992487234913,1360399.2487234913
2000-11-30,83.50444793701172,0.00023536938509716165,90.65784790039062,-0.008665968527206469,False,False,True,0.00023536938509716165,-0.008665968527206469,131.90738861188726,90.53311751580279,1319073.8861188726,905331.1751580279,0,0.0,False,True,-0.008665968527206469,134.86100716496182,1348610.0716496182
2000-12-01,83.46503448486328,0.0002353693850973837,90.64193016052246,-0.0004719922485826311,False,False,True,0.0002353693850973837,-0.0004719922485826311,131.93843557283463,90.49038658609531,1319384.3557283464,904903.8658609531,0,0.0,False,True,-0.0004719922485826311,134.7973538149439,1347973.538149439
2000-12-04,84.17523193359375,0.00023536938509716165,90.63886463165284,0.008508921767225397,False,False,True,0.00023536938509716165,0.008508921767225397,131.9694898412861,91.26036220624238,1319694.8984128612,912603.6220624237,0,0.0,False,True,0.008508921767225397,135.94433395298427,1359443.3395298426
2000-12-05,86.9369888305664,0.00023761313440817666,90.65068481445313,0.03280961434298657,False,False,True,0.00023761313440817666,0.03280961434298657,132.00084752541355,94.25457949503046,1320008.4752541354,942545.7949503046,0,0.0,False,True,0.03280961434298657,140.40461512209586,1404046.1512209587
2000-12-06,85.54622650146484,0.00023761313440817666,90.65055786132812,-0.015997360246880143,False,False,True,0.00023761313440817666,-0.015997360246880143,132.0322126605386,92.74675503193025,1320322.126605386,927467.5503193025,0,0.0,False,True,-0.015997360246880143,138.15851191366315,1381585.1191366315
2000-12-07,84.3724594116211,0.00023761313440817666,90.65317840576172,-0.013720851729487449,False,False,True,0.00023761313440817666,-0.013720851729487449,132.0635852484317,91.47419055774604,1320635.852484317,914741.9055774604,0,0.0,False,True,-0.013720851729487449,136.26285945652916,1362628.5945652917
2000-12-08,84.56977081298828,0.00023761313440817666,90.65830295562745,0.002338575913789276,False,False,True,0.00023761313440817666,0.002338575913789276,132.09496529086377,91.68810989651776,1320949.6529086377,916881.0989651775,0,0.0,False,True,0.002338575913789276,136.58152049759826,1365815.2049759827
2000-12-11,87.50906372070312,0.00023761313440817666,90.66936111450195,0.03475583390446446,False,False,True,0.00023761313440817666,0.03475583390446446,132.12635278960607,94.87480661509541,1321263.5278960608,948748.0661509541,0,0.0,False,True,0.03475583390446446,141.32852513843198,1413285.2513843197
2000-12-12,87.13423156738281,0.00023761313440817666,90.67443286895752,-0.004283352345268332,False,False,True,0.00023761313440817666,-0.004283352345268332,132.15774774643035,94.46842438967376,1321577.4774643034,944684.2438967376,0,0.0,False,True,-0.004283352345268332,140.72316526882696,1407231.6526882695
2000-12-13,85.9407730102539,0.00023761313440817666,90.67040431976318,-0.013696781800456637,False,False,True,0.00023761313440817666,-0.013696781800456637,132.1891501631087,93.17451099377546,1321891.5016310872,931745.1099377546,0,0.0,False,True,-0.013696781800456637,138.79571077987023,1387957.1077987023
2000-12-14,84.84596252441406,0.00023761313440817666,90.66060794830322,-0.012739127744513246,False,False,True,0.00023761313440817666,-0.012739127744513246,132.2205600414137,91.9875489956932,1322205.6004141371,919875.489956932,0,0.0,False,True,-0.012739127744513246,137.02757448985494,1370275.7448985495
2000-12-15,82.92953491210938,0.00023761313440817666,90.63310329437256,-0.022587139744607687,False,False,True,0.00023761313440817666,-0.022587139744607687,132.25197738311834,89.90981337176353,1322519.7738311836,899098.1337176353,0,0.0,False,True,-0.022587139744607687,133.93251351598795,1339325.1351598795
2000-12-18,84.03765869140625,0.00023761313440817666,90.61544704437256,0.013362233135291168,False,False,True,0.00023761313440817666,0.013362233135291168,132.28340218999602,91.11120925918756,1322834.0218999602,911112.0925918756,0,0.0,False,True,0.013362233135291168,135.72215098598411,1357221.509859841
2000-12-19,82.32603454589844,0.0002376131344083987,90.59770179748536,-0.020367346879487047,False,False,True,0.0002376131344083987,-0.020367346879487047,132.3148344638206,89.25551565559616,1323148.344638206,892555.1565559616,0,0.0,False,True,-0.020367346879487047,132.95785085762247,1329578.5085762248
2000-12-20,79.94161987304688,0.00023761313440817666,90.5685729598999,-0.028963069653527462,False,False,True,0.00023761313440817666,-0.028963069653527462,132.34627420636625,86.67040193870162,1323462.7420636625,866704.0193870162,0,0.0,False,True,-0.028963069653527462,129.10698336224985,1291069.8336224984
2000-12-21,80.49565887451172,0.00023761313440817666,90.52968215942383,0.006930545094591567,False,False,True,0.00023761313440817666,0.006930545094591567,132.37772141940766,87.27107506770416,1323777.2141940766,872710.7506770416,0,0.0,False,True,0.006930545094591567,130.0017651324686,1300017.651324686
2000-12-22,82.90972900390625,0.00023761313440817666,90.50521137237548,0.029990066087389078,False,False,True,0.00023761313440817666,0.029990066087389078,132.40917610471993,89.8883403765021,1324091.7610471994,898883.403765021,0,0.0,False,True,0.029990066087389078,133.90052666026855,1339005.2666026854
2000-12-26,83.80018615722656,0.00023761313440795462,90.48999042510987,0.010740080374383565,False,False,True,0.00023761313440795462,0.010740080374383565,132.44063826407856,90.85374837686568,1324406.3826407855,908537.4837686568,0,0.0,False,True,0.010740080374383565,135.33862907877213,1353386.2907877213
2000-12-27,84.41361236572266,0.00023761313440817666,90.48400482177735,0.007320105558538792,False,False,True,0.00023761313440817666,0.007320105558538792,132.4721078992595,91.51880740537327,1324721.078992595,915188.0740537327,0,0.0,False,True,0.007320105558538792,136.32932212977667,1363293.2212977668
2000-12-28,84.67083740234375,0.00023761313440817666,90.46931858062744,0.0030471985431290705,False,False,True,0.00023761313440817666,0.0030471985431290705,132.5035850120391,91.79768338196783,1325035.850120391,917976.8338196783,0,0.0,False,True,0.0030471985431290705,136.7447446415563,1367447.446415563
2000-12-29,83.06803894042969,0.00023761313440795462,90.42615558624267,-0.018929758002720454,False,False,True,0.00023761313440795462,-0.018929758002720454,132.53506960419412,90.05997545033682,1325350.6960419412,900599.7545033682,0,0.0,False,True,-0.018929758002720454,134.15619971734785,1341561.9971734784
2001-01-02,81.56419372558594,0.00022263088711760304,90.3724433517456,-0.018103776543011874,False,False,True,0.00022263088711760304,-0.018103776543011874,132.5645760043143,88.42954977931478,1325645.7600431428,884295.4977931478,1,1.0,False,True,-0.018103776543011874,131.72746585580532,1317274.6585580532
2001-01-03,85.48211669921875,0.00022263088711760304,90.3406761932373,0.04803483973389411,False,False,True,0.00022263088711760304,0.04803483973389411,132.5940889734705,92.67724903070457,1325940.889734705,926772.4903070458,1,1.0,False,True,0.04803483973389411,138.05497356674093,1380549.7356674094
2001-01-04,84.56201171875,0.00022263088711760304,90.29488555908203,-0.010763713113308482,False,False,True,0.00022263088711760304,-0.010763713113308482,132.6236085131252,91.67969771000742,1326236.085131252,916796.9771000742,1,1.0,False,True,-0.010763713113308482,136.56898943740313,1365689.8943740313
2001-01-05,81.80164337158203,0.00022263088711760304,90.23244659423828,-0.03264312533562763,False,False,True,0.00022263088711760304,-0.03264312533562763,132.6531346247412,88.68698584692719,1326531.346247412,886869.8584692719,1,1.0,False,True,-0.03264312533562763,132.11095079823798,1321109.5079823798
2001-01-08,82.43486022949219,0.00022263088711760304,90.1651248550415,0.007740881867541294,False,False,True,0.00022263088711760304,0.007740881867541294,132.68266730978164,89.37350132755655,1326826.6730978163,893735.0132755656,1,1.0,False,True,0.007740881867541294,133.1336060617757,1331336.060617757
2001-01-09,82.2171630859375,0.00022263088711760304,90.0938678741455,-0.0026408383898345322,False,False,True,0.00022263088711760304,-0.0026408383898345322,132.71220656970993,89.13748035421682,1327122.0656970993,891374.8035421682,1,1.0,False,True,-0.0026408383898345322,132.78202172391067,1327820.2172391068
2001-01-10,83.66168975830078,0.00022263088711760304,90.03493789672852,0.017569648697965734,False,False,True,0.00022263088711760304,0.017569648697965734,132.74175240598987,90.70359456986223,1327417.5240598987,907035.9456986224,1,1.0,False,True,0.017569648697965734,135.11495519900544,1351149.5519900543
2001-01-11,83.74081420898438,0.00022263088711760304,89.97915210723878,0.0009457668248415985,False,False,True,0.00022263088711760304,0.0009457668248415985,132.77130482008556,90.78937902050029,1327713.0482008555,907893.7902050029,1,1.0,False,True,0.0009457668248415985,135.24274244117262,1352427.4244117262
2001-01-12,83.5825424194336,0.00022263088711760304,89.92208381652831,-0.001890019711962676,False,False,True,0.00022263088711760304,-0.001890019711962676,132.8008638134614,90.6177853045147,1328008.638134614,906177.853045147,1,1.0,False,True,-0.001890019711962676,134.98713099205892,1349871.3099205892
2001-01-16,84.11677551269531,0.00022263088711760304,89.87563781738281,0.006391682734186777,False,False,True,0.00022263088711760304,0.006391682734186777,132.83042938758217,91.19698543825581,1328304.2938758216,911969.854382558,1,1.0,False,True,0.006391682734186777,135.84992590655827,1358499.2590655826
2001-01-17,84.50262451171875,0.00022263088711760304,89.82582050323487,0.00458706359904637,False,False,True,0.00022263088711760304,0.00458706359904637,132.86000154391294,91.61531181050239,1328600.0154391294,916153.1181050239,1,1.0,False,True,0.00458706359904637,136.4730781566174,1364730.781566174
2001-01-18,85.34359741210938,0.00022263088711760304,89.77745933532715,0.009952032913179032,False,False,True,0.00022263088711760304,0.009952032913179032,132.88958028391912,92.52707040899168,1328895.8028391912,925270.7040899168,2,2.0,True,False,0.009952032913179032,137.8312627221949,1378312.6272219492
2001-01-19,84.85884094238281,0.00022263088711760304,89.7302082824707,-0.005680056670048228,False,False,True,0.00022263088711760304,-0.005680056670048228,132.91916560906643,92.00151140555506,1329191.6560906642,920015.1140555507,2,2.0,True,False,0.00022263088711760304,137.8619482184873,1378619.482184873
2001-01-22,85.42279052734375,0.00022263088711782508,89.6887215423584,0.006645737541287389,False,False,True,0.00022263088711782508,0.006645737541287389,132.94875752082092,92.61292930375814,1329487.5752082092,926129.2930375814,2,2.0,True,False,0.00022263088711782508,137.89264054631897,1378926.4054631898
2001-01-23,86.09553527832031,0.000222630887117381,89.64652503967285,0.007875471485109253,False,False,True,0.000222630887117381,0.007875471485109253,132.97835602064893,93.34229978764232,1329783.5602064894,933422.9978764232,2,2.0,True,False,0.000222630887117381,137.92333970721074,1379233.3970721075
2001-01-24,86.352783203125,0.00022263088711782508,89.60262100219727,0.0029879357155173647,False,False,True,0.00022263088711782508,0.0029879357155173647,133.00796111001728,93.62120057894634,1330079.6111001729,936212.0057894634,2,2.0,True,False,0.00022263088711782508,137.95404570268403,1379540.4570268402
2001-01-25,86.13512420654297,0.00022263088711760304,89.55949367523193,-0.002520578822225561,False,False,True,0.00022263088711760304,-0.002520578822225561,133.03757279039291,93.38522096345572,1330375.727903929,933852.2096345572,2,2.0,True,False,0.00022263088711760304,137.98475853426027,1379847.5853426026
2001-01-26,86.03617095947266,0.00022263088711760304,89.5172458267212,-0.0011488141217864678,False,False,True,0.00022263088711760304,-0.0011488141217864678,133.0671910632432,93.27793870284675,1330671.910632432,932779.3870284675,2,2.0,True,False,0.00022263088711760304,138.01547820346147,1380154.7820346146
2001-01-29,86.4952621459961,0.000222630887117381,89.49025005340576,0.005336025318231519,False,False,True,0.000222630887117381,0.005336025318231519,133.09681593003583,93.77567214539759,1330968.1593003583,937756.7214539759,2,2.0,True,False,0.000222630887117381,138.04620471180985,1380462.0471180985
2001-01-30,87.25507354736328,0.00022263088711760304,89.47343357086181,0.00878442798502288,False,False,True,0.00022263088711760304,0.00878442798502288,133.12644739223887,94.59943778410596,1331264.4739223886,945994.3778410596,2,2.0,True,False,0.00022263088711760304,138.07693806082807,1380769.3806082807
2001-01-31,86.76121520996094,0.00022263088711760304,89.48006118774414,-0.005659938354579119,False,False,True,0.00022263088711760304,-0.005659938354579119,133.15608545132062,94.06401079787008,1331560.8545132063,940640.1079787008,1,1.0,False,True,0.00022263088711760304,138.10767825203902,1381076.78252039
2001-02-01,87.33740234375,0.00022263088711760304,89.47464992523193,0.006641068043995224,False,False,True,0.00022263088711760304,0.006641068043995224,133.18573010874977,94.68869629406984,1331857.3010874977,946886.9629406984,1,1.0,False,True,0.006641068043995224,139.02486074070902,1390248.6074070903
2001-02-02,85.3554916381836,0.00022263088711760304,89.44764823913575,-0.02269257674696845,False,False,True,0.00022263088711760304,-0.02269257674696845,133.21538136599528,92.53996578634627,1332153.813659953,925399.6578634627,2,3.0,True,False,-0.02269257674696845,135.87002841861388,1358700.2841861388
2001-02-05,85.98234558105469,0.00022263088711760304,89.4280016708374,0.007344037634137157,False,False,True,0.00022263088711760304,0.007344037634137157,133.2450392245265,93.21958277774296,1332450.392245265,932195.8277774296,2,3.0,True,False,0.00022263088711760304,135.90027728357342,1359002.772835734
2001-02-06,85.7291259765625,0.00019929650834193957,89.40492958068847,-0.0029450185707422527,False,False,True,0.00019929650834193957,-0.0029450185707422527,133.27159449559784,92.94504937530566,1332715.9449559783,929450.4937530566,2,3.0,True,False,0.00019929650834193957,135.92736173431874,1359273.6173431873
2001-02-07,85.28584289550781,0.00019929650834193957,89.38454895019531,-0.005170740702242549,False,False,True,0.00019929650834193957,-0.005170740702242549,133.29815505904196,92.46445462542881,1332981.5505904197,924644.5462542882,2,3.0,True,False,0.00019929650834193957,135.95445158290053,1359544.5158290053
2001-02-08,84.29171752929688,0.00019929650834193957,89.34064613342285,-0.011656393751410032,False,False,True,0.00019929650834193957,-0.011656393751410032,133.32472091591364,91.38665253430543,1333247.2091591365,913866.5253430542,2,3.0,True,False,0.00019929650834193957,135.98154683039454,1359815.4683039454
2001-02-09,83.48120880126953,0.00019929650834193957,89.29794204711914,-0.009615520383074894,False,False,True,0.00019929650834193957,-0.009615520383074894,133.35129206726785,90.50792231412083,1333512.9206726784,905079.2231412083,2,3.0,True,False,0.00019929650834193957,136.00864747787676,1360086.4747787677
2001-02-12,84.43730926513672,0.00019929650834193957,89.26153987884521,0.011452882362343653,False,False,True,0.00019929650834193957,0.011452882362343653,133.37786851415973,91.5444989012446,1333778.6851415974,915444.9890124459,2,3.0,True,False,0.00019929650834193957,136.0357535264234,1360357.535264234
2001-02-13,83.74713897705078,0.00019929650834193957,89.22453357696533,-0.008173759847306061,False,False,True,0.00019929650834193957,-0.008173759847306061,133.4044502576447,90.79623615188385,1334044.5025764469,907962.3615188384,2,3.0,True,False,0.00019929650834193957,136.06286497711088,1360628.6497711088
2001-02-14,83.62049865722656,0.00019929650834193957,89.18071018218994,-0.0015121748798955226,False,False,True,0.00019929650834193957,-0.0015121748798955226,133.43103729877834,90.65893636438591,1334310.3729877833,906589.363643859,2,3.0,True,False,0.00019929650834193957,136.08998183101582,1360899.818310158
2001-02-15,84.43102264404297,0.00019929650834193957,89.15016590118408,0.009692886311750692,False,False,True,0.00019929650834193957,0.009692886311750692,133.45762963861642,91.53768312771014,1334576.2963861641,915376.8312771014,2,3.0,True,False,0.00019929650834193957,136.11710408921505,1361171.0408921505
2001-02-16,82.56940460205078,0.00019929650834171753,89.12091464996338,-0.022048981330484163,False,False,True,0.00019929650834171753,-0.022048981330484163,133.48422727821497,89.51937046139149,1334842.2727821497,895193.704613915,1,2.0,True,False,0.00019929650834171753,136.1442317527856,1361442.317527856
2001-02-20,81.29667663574219,0.00019929650834193957,89.0819624710083,-0.015414038316524104,False,False,True,0.00019929650834193957,-0.015414038316524104,133.51083021863025,88.13951545502849,1335108.3021863024,881395.1545502848,1,2.0,True,False,0.00019929650834193957,136.17136482280483,1361713.6482280483
2001-02-21,79.54267120361328,0.00019929650834216162,89.02884147644043,-0.021575364513212514,False,False,True,0.00019929650834216162,-0.021575364513212514,133.53743846091868,86.23787328106832,1335374.3846091868,862378.7328106832,1,2.0,True,False,0.00019929650834216162,136.1985033003502,1361985.033003502
2001-02-22,79.66302490234375,0.00019929650834193957,88.97970874786377,0.0015130708701294182,False,False,True,0.00019929650834193957,0.0015130708701294182,133.56405200613688,86.36835729503181,1335640.5200613688,863683.5729503181,1,2.0,True,False,0.00019929650834193957,136.22564718649937,1362256.4718649937
2001-02-23,79.12476348876953,0.00019929650834193957,88.93146759033203,-0.006756728284345925,False,False,True,0.00019929650834193957,-0.006756728284345925,133.5906708553417,85.78478977242398,1335906.708553417,857847.8977242397,1,2.0,True,False,0.00019929650834193957,136.25279648233027,1362527.9648233026
2001-02-26,80.80915832519531,0.00019929650834193957,88.90166034698487,0.021287834075672807,False,False,True,0.00019929650834193957,0.021287834075672807,133.61729500959024,87.61096214331582,1336172.9500959024,876109.6214331582,1,2.0,True,False,0.00019929650834193957,136.27995118892102,1362799.5118892102
2001-02-27,80.06193542480469,0.00019929650834193957,88.8582028579712,-0.009246760093498563,False,False,True,0.00019929650834193957,-0.009246760093498563,133.64392446993975,86.80084459481598,1336439.2446993976,868008.4459481598,1,2.0,True,False,0.00019929650834193957,136.30711130734997,1363071.1130734996
2001-02-28,78.48526000976562,0.00019929650834193957,88.8020523071289,-0.01969319635696165,False,False,True,0.00019929650834193957,-0.01969319635696165,133.67055923744772,85.09145851826015,1336705.5923744773,850914.5851826016,2,3.0,True,False,0.00019929650834193957,136.3342768386957,1363342.768386957
2001-03-01,78.89676666259766,0.00019929650834193957,88.74020511627197,0.005243107467323593,False,False,True,0.00019929650834193957,0.005243107467323593,133.69719931317186,85.5376021798227,1336971.9931317186,855376.021798227,2,3.0,True,False,0.00019929650834193957,136.36144778403698,1363614.4778403698
2001-03-02,78.26998138427734,0.00019929650834193957,88.67080696105957,-0.007944372181952208,False,False,True,0.00019929650834193957,-0.007944372181952208,133.72384469817007,84.85805963255441,1337238.4469817006,848580.5963255442,2,3.0,True,False,0.00019929650834193957,136.3886241444528,1363886.2414445279
2001-03-05,78.98548889160156,0.00019929650834193957,88.60979579925537,0.009141531589375695,False,False,True,0.00019929650834193957,0.009141531589375695,133.75049539350047,85.63379226529854,1337504.9539350048,856337.9226529854,2,3.0,True,False,0.00019929650834193957,136.41580592102235,1364158.0592102236
2001-03-06,79.83396911621094,0.00018909189731530773,88.55862205505372,0.010742229193185349,False,False,True,0.00018909189731530773,0.010742229193185349,133.7757865284413,86.553690088494,1337757.865284413,865536.9008849399,2,3.0,True,False,0.00018909189731530773,136.44160104458777,1364416.0104458777
2001-03-07,80.40386962890625,0.0001890918973150857,88.51736511230469,0.007138571700797236,False,False,True,0.0001890918973150857,0.007138571700797236,133.80108244573077,87.1715598111593,1338010.8244573078,871715.5981115929,2,3.0,True,False,0.0001890918973150857,136.467401045802,1364674.01045802
2001-03-08,80.49250793457031,0.00018909189731552978,88.47988883972168,0.0011024134295172239,False,False,True,0.00018909189731552978,0.0011024134295172239,133.82638314627332,87.26765890936709,1338263.8314627332,872676.5890936708,2,3.0,True,False,0.00018909189731552978,136.4932059255875,1364932.059255875
2001-03-09,78.11167907714844,0.00018909189731530773,88.43698684692383,-0.029578266580501777,False,False,True,0.00018909189731530773,-0.029578266580501777,133.85168863097329,84.68643283028952,1338516.886309733,846864.3283028952,2,3.0,True,False,0.00018909189731530773,136.51901568486662,1365190.1568486663
2001-03-12,74.76835632324219,0.00018909189731530773,88.37030044555664,-0.04280182929628429,False,False,True,0.00018909189731530773,-0.04280182929628429,133.87699890073537,81.06169858857622,1338769.9890073538,810616.9858857623,2,3.0,True,False,0.00018909189731530773,136.5448303245621,1365448.303245621
2001-03-13,75.99676513671875,0.00018909189731530773,88.3173147201538,0.016429528130401216,False,False,True,0.00018909189731530773,0.016429528130401216,133.90231395646438,82.39350404583534,1339023.1395646438,823935.0404583535,2,3.0,True,False,0.00018909189731530773,136.57064984559676,1365706.4984559675
2001-03-14,74.49604797363281,0.00018909189731530773,88.25633457183838,-0.019747118977842537,False,False,True,0.00018909189731530773,-0.019747118977842537,133.92763379906532,80.76646971844089,1339276.3379906532,807664.6971844089,2,3.0,True,False,0.00018909189731530773,136.59647424889366,1365964.7424889365
2001-03-15,74.51508331298828,0.0001890918973150857,88.18131484985352,0.0002555214655441951,False,False,True,0.0001890918973150857,0.0002555214655441951,133.9529584294433,80.78710728515017,1339529.584294433,807871.0728515018,2,3.0,True,False,0.0001890918973150857,136.62230353537592,1366223.0353537593
2001-03-16,73.0205307006836,0.00018909189731530773,88.09784065246582,-0.02005704812845832,False,False,True,0.00018909189731530773,-0.02005704812845832,133.97828784850373,79.16675638617299,1339782.8784850372,791667.5638617299,2,3.0,True,False,0.00018909189731530773,136.648137705967,1366481.37705967
2001-03-19,74.5062026977539,0.00018909189731530773,88.01394248962403,0.02034594904767517,False,False,True,0.00018909189731530773,0.02034594904767517,134.00362205715206,80.77747917787578,1340036.2205715205,807774.7917787577,2,3.0,True,False,0.00018909189731530773,136.67397676159044,1366739.7676159043
